cd,periodo,folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,p3_1_1,p3_1_2,p3_1_3,p3_1_4,p3_1_5,p3_1_6,p3_1_7,p3_1_8,p3_1_8A,p3_1_9,p3_2_1,p3_2_2,p3_2_3,p3_2_4,p3_2_5,p3_2_6,p3_2_7,p3_2_8,p3_2_8A,p3_2_9,p3_3_1,p3_3_2,p3_3_3,p3_3_4,p3_3_5,p3_3_6,p3_3_7,p3_3_8,p3_3_8A,p3_3_9,p3_4_1,p3_4_2,p3_4_3,p3_4_4,p3_4_5,p3_4_6,p3_4_7,p3_4_8,p3_4_8A,p3_4_9,p3_5_1,p3_5_2,p3_5_3,p3_5_4,p3_5_5,p3_5_6,p3_5_7,p3_5_8,p3_5_8A,p3_5_9,p4_1,p4_2,p4_3,p4_4,p4_5,p5_1,p5_2,p5_3,p5_4,p5_5,p6_1,p6_2,p6_3,p6_4,p6_5,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p9M,p9M_A,p10,p11_1,p11_2,p11_3,p11_4,p11_5,factor,edad,sexo,nivel,anio
01,0518,12A175,09,40218,1,1,0,01,5,6,2,6,10,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,1,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,1,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,450,400,300,350,70,2,2,3,2,2,2,2,2,2,1,1,2,1,1,2,1,3, ,1,1,1,1,1,1,6910,36,2,07,5
01,0518,12A175,09,40218,2,1,0,02,2,0,0,2,8,1,1,1,1,1,2,2,1,2,1,2,2,2, ,2,2,1,1,1,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,1,1,2,1,2,2,2, ,2,1,1,2,2,1,2,2,2, ,2,350,300,200,200,60,3,3,3,3,3,1,1,1,1,2,1,2,2,2,2,1,2, ,1,1,2,1,1,1,13708,54,2,06,3
01,0518,12A175,09,40219,1,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,100,70,0,0,30,3,3,4,4,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,1,7992,65,2,02,6
01,0518,12A175,09,40219,4,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,150,100,0,0,40,2,3,4,3,3,1,2,1,2,2,1,1,1,1,2,2,2, ,1,2,2,2,1,1,7992,67,2,02,6
01,0518,12A175,09,40219,2,1,0,03,0,1,0,0,8,1,1,1,1,1,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,150,600,150,500,200,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,2, ,1,1,2,2,2,1,27900,35,2,07,1
01,0518,12A175,09,40219,3,1,0,01,0,2,0,0,2,1,1,1,1,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,1,2,2,2,1,2,2, ,2,200,250,50,50,80,2,2,3,3,2,1,1,1,1,2,1,1,1,1,2,2,4, ,1,1,1,1,1,1,13837,54,2,03,3
01,0518,11A175,09,40221,1,1,0,01,0,0,0,2,0,2,1,2,1,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,50,0,30,30,50,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2, ,2,0,0,0,0,0,33926,43,1,02,6
01,0518,11A175,09,40221,2,1,0,01,0,0,0,3,10,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,200,250,100,50,70,2,2,3,1,1,2,1,1,2,2,1,2,1,1,2,1,3, ,1,1,1,1,1,1,13571,37,1,04,3
01,0518,11A175,09,40221,3,1,0,02,1,0,1,2,0,1,1,1,1,1,1,2,2,2,2,2,2,2, ,2,1,2,2,1,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,0,100,0,50,60,2,3,3,3,3,2,2,2,2,2,1,2,1,1,2,1,2, ,1,1,2,2,1,1,12919,27,2,04,3
01,0518,11A175,09,40221,4,1,0,04,3,6,6,10,20,1,1,1,1,1,2,1,1,2,2,2,2,2, ,2,2,1,2,1,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,200,400,200,200,180,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,25839,27,2,07,4
01,0518,12A175,09,40223,1,1,0,01,5,4,0,3,15,1,1,1,1,1,2,1,2,2,1,2,1,2, ,2,2,2,1,1,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,1,1,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,500,450,300,400,70,2,3,3,3,2,1,1,1,1,2,1,2,1,1,2,1,3, ,1,1,1,1,1,1,17974,42,1,07,4
01,0518,12A175,09,40223,2,1,0,01,6,4,2,5,13,1,1,1,1,1,2,1,1,2,2,2,1,2, ,2,2,1,2,1,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,2,1,1,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,600,500,300,350,70,2,2,3,2,2,1,1,1,1,1,1,2,1,1,2,1,3, ,1,1,1,1,1,1,22322,43,2,07,4
01,0518,12A175,09,40223,4,1,0,02,5,7,4,7,15,1,1,1,1,1,2,1,1,2,2,2,1,2, ,2,2,2,1,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,500,550,300,400,80,2,2,3,2,2,1,1,1,1,1,1,2,1,1,2,1,3, ,1,1,1,1,1,1,22141,46,2,07,4
01,0518,12A175,09,40223,3,1,0,01,2,0,1,0,6,1,1,1,1,1,1,1,1,2,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,1,1,2,2,2,2,2, ,2,2,1,1,2,2,2,2,2, ,2,1,1,2,2,2,2,2,2, ,2,350,300,300,250,60,3,3,3,3,3,2,1,1,1,2,1,2,1,1,2,1,3, ,1,1,2,1,1,1,6731,64,1,07,5
01,0518,11A175,09,40224,4,1,0,01,2,0,0,0,9,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,1,1,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,1,1,2,2,2,2,2,2, ,2,250,300,200,300,50,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2, ,1,1,2,1,1,1,12830,64,2,06,3
01,0518,11A175,09,40224,3,1,0,04,4,2,0,5,15,1,1,1,1,1,2,2,2,1,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,2,1,1,2,2,2,1,2, ,2,2,1,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,2, ,2,350,400,0,400,70,2,3,3,2,2,1,1,2,2,2,1,2,2,1,2,1,1, ,1,1,1,1,1,1,27236,21,2,07,3
01,0518,12A175,09,40226,4,1,0,02,1,2,10,0,2,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,250,500,200,150,50,1,1,2,2,2,9,9,2,2,2,1,1,1,2,2,1,2, ,1,1,1,2,1,1,27716,49,2,07,2
01,0518,12A175,09,40226,2,1,0,01,0,1,0,3,5,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,300,500,150,70,80,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,3, ,1,1,2,1,1,1,14820,56,2,04,3
01,0518,12A175,09,40226,3,1,0,02,0,0,0,6,1,1,1,2,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,1,1,2, ,2,2,2,2,1,1,2,1,2, ,2,0,100,100,70,80,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2, ,1,1,2,2,1,1,13972,44,2,04,1
01,0518,11B157,09,40266,3,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,1,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,1,2,2,1,2,2,2, ,2,50,300,100,50,50,2,1,3,3,1,2,2,2,2,2,1,1,2,2,2,1,2, ,1,1,2,2,2,1,33508,36,2,04,3
01,0518,11B157,09,40266,2,1,0,01,1,0,0,0,2,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,1,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,50,100,50,50,50,2,1,2,3,2,2,2,2,2,2,1,1,1,1,1,1,2, ,1,2,2,2,1,1,7706,33,2,04,3
01,0518,11B157,09,40266,1,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,1,2,2,1,2,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,1,2,2,2,1,2,2,2, ,2,100,200,100,50,80,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2, ,1,1,2,1,1,1,26588,51,2,03,3
01,0518,11B157,09,40266,4,1,0,02,0,0,0,0,3,1,1,1,2,1,1,2,2,2,2,2,2,2, ,2,1,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,1,2,2,2,2,2,2, ,2,100,200,100,50,50,2,1,3,3,1,2,1,2,2,2,1,1,2,2,2,1,2, ,1,2,2,2,1,1,15411,34,2,03,3
01,0518,12B157,09,40267,4,1,0,01,0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,0,0,0,0,0,3,4,4,4,4,2,2,2,9,2,1,2,1,2,2,1,5,NO TIENE INTERES EN ASISTIR A EVENTOS CULTURALES,1,2,2,2,1,1,7120,56,2,06,3
01,0518,12B157,09,40267,3,1,0,02,0,1,0,0,2,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,1,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,2,2,2,1,1,2,2,2, ,2,200,200,100,50,60,3,2,3,3,2,2,2,2,9,2,1,2,1,1,2,1,2, ,1,1,2,2,1,1,28477,55,2,04,3
01,0518,12B157,09,40267,1,1,0,02,0,0,0,0,5,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,300,250,150,80,70,3,2,3,3,2,2,1,2,2,2,1,1,1,1,2,1,2, ,1,1,2,1,1,1,16212,39,1,04,3
01,0518,12B157,09,40267,2,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,150,100,80,30,70,2,3,3,3,2,2,2,1,2,2,1,2,1,1,2,1,2, ,1,1,2,2,1,1,23152,34,2,08,2
01,0518,11B157,09,40269,4,1,0,03,4,2,3,4,10,1,1,1,1,1,2,2,1,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,1,2, ,2,500,450,250,500,80,2,3,3,2,1,2,2,2,1,2,1,2,1,1,2,1,3, ,1,1,1,1,1,1,24328,24,2,07,3
01,0518,11B157,09,40269,1,1,0,02,0,1,1,0,6,1,1,1,1,1,2,2,1,2,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,1,2,2,1,2,2,2, ,2,300,200,200,0,60,3,3,3,3,3,1,1,2,2,2,1,2,1,1,2,1,2, ,1,2,2,2,1,1,35721,51,2,02,6
01,0518,11B157,09,40269,2,1,0,02,0,0,0,0,15,1,1,1,1,1,2,1,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,1,1,2,2,2,2,1,2, ,2,350,300,0,0,65,3,3,4,3,2,1,1,1,1,2,1,2,1,2,1,1,2, ,1,1,1,1,1,1,14405,36,2,06,3
01,0518,11B157,09,40269,3,1,0,02,0,0,0,0,5,2,1,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,2,2,2,1,1,2,2, ,2,0,200,0,0,50,4,3,4,4,3,2,2,2,2,2,1,2,2,2,2,1,2, ,1,2,2,2,1,1,42864,51,2,03,3
01,0518,11B157,09,40270,2,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,1,2,1,2, ,2,150,300,100,60,70,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,1,23279,39,1,02,6
01,0518,11B157,09,40270,1,1,0,02,0,0,0,0,2,1,1,2,1,1,2,2,2,1,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,1,2, ,2,200,250,100,50,80,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2, ,1,1,2,2,1,1,12746,47,2,03,3
01,0518,11B157,09,40270,3,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,1,2,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,1,1,2,1,2, ,2,250,200,100,50,70,3,2,3,3,3,2,1,2,2,2,1,2,2,2,2,1,2, ,1,1,2,2,1,1,24301,51,1,08,1
01,0518,11B157,09,40270,4,1,0,01,1,0,1,3,6,1,1,1,1,1,1,2,2,2,2,2,2,2, ,2,2,2,2,1,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,200,500,150,0,70,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2, ,1,1,1,1,1,1,15519,36,1,04,1
01,0518,12B157,09,40272,1,1,0,02,2,0,3,5,7,1,1,1,1,1,1,2,2,2,2,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,300,500,450,100,80,2,2,2,2,1,9,1,1,2,1,1,2,1,1,2,1,3, ,1,1,1,1,1,1,15725,37,2,07,4
01,0518,12B157,09,40272,2,1,0,02,0,0,0,0,3,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,150,200,50,50,70,3,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2, ,1,1,2,2,1,1,18081,31,2,06,3
01,0518,12B157,09,40272,4,1,0,02,6,2,0,7,20,1,1,1,1,1,1,2,2,2,1,2,1,2, ,2,1,2,2,1,2,2,1,2, ,2,1,2,2,1,2,2,2,2, ,2,1,2,2,2,2,1,1,2, ,2,1,2,2,1,1,2,1,2, ,2,150,600,100,150,80,1,2,3,1,1,1,1,1,2,1,1,1,1,1,2,1,3, ,1,1,1,1,1,1,31195,50,2,07,5
01,0518,12B157,09,40272,3,1,0,01,1,1,0,0,12,1,1,1,1,1,1,2,2,2,1,2,1,2, ,2,1,2,2,1,2,1,1,2, ,2,2,2,2,2,1,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,1,2,2,1,1,2,1,2, ,2,150,1000,150,70,50,2,2,3,2,1,1,1,1,2,1,1,1,1,1,2,1,3, ,1,1,1,1,1,1,21338,62,1,09,2
01,0518,11B157,09,40273,2,1,0,02,0,0,0,0,4,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,2,1,EN LOS CARTELES DEL METRO,2,2,2,2,2,2,2,2,2, ,1,1,2,1,2,2,2,2,2, ,2,2,2,1,2,1,2,1,2, ,2,150,300,50,20,35,3,3,3,2,1,2,2,2,2,2,1,1,2,2,1,2,5,TENER EL HABITO DE IR,1,1,1,2,1,1,23016,38,2,06,3
01,0518,11B157,09,40273,1,1,0,01,0,1,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,1,1,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,500,300,200,50,35,1,1,2,4,3,2,2,2,2,2,1,1,1,1,1,2,2, ,1,1,2,2,1,1,20820,55,1,02,6
01,0518,11B157,09,40273,4,1,0,02,0,0,0,1,3,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,150,1000,50,50,70,2,1,3,2,1,1,1,2,2,2,1,1,1,1,1,1,5,CONTAR CON RECURSOS ECONOMICOS,1,1,1,1,1,1,32676,19,1,04,2
01,0518,11B157,09,40273,3,1,0,01,0,1,0,0,2,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,2,2,1,2, ,2,250,300,100,50,50,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3, ,1,1,2,2,1,1,9443,33,1,04,3
01,0518,12B157,09,40275,1,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,1,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,100,100,50,50,70,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,5,TENER TIEMPO PARA PODER IR,1,2,2,2,1,1,15966,52,2,03,3
01,0518,12B157,09,40275,2,1,0,02,0,1,0,1,3,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,2,2,2,1,1,2,1,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,1,2,2,1,2,1,2, ,2,100,300,100,50,100,2,2,2,3,2,2,2,2,2,2,1,1,2,2,1,1,2, ,1,2,2,2,1,1,24145,37,2,04,2
01,0518,12B157,09,40275,3,1,0,02,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,100,200,50,50,100,2,2,3,3,2,2,2,2,2,2,1,1,2,2,1,2,3, ,2,0,0,0,0,0,31931,54,2,02,6
01,0518,12B157,09,40275,4,1,0,02,1,1,0,0,4,1,1,1,1,1,2,2,2,2,1,2,1,2, ,2,1,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,1,2,2,2,1,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,200,1000,100,100,100,2,1,3,3,1,2,2,2,2,2,1,1,2,1,1,1,2, ,1,1,2,1,1,1,39626,26,1,07,4
01,0518,13B157,09,40323,1,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,1,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,1,2,2,1,2,2,2, ,2,250,250,100,100,100,3,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,1, ,1,1,2,1,1,1,36093,61,2,03,3
01,0518,13B157,09,40323,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,1,2, ,2,300,500,100,100,100,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3, ,1,1,2,2,1,1,8507,37,2,04,3
01,0518,13B157,09,40323,3,1,0,03,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,150,250,100,50,50,3,2,3,3,2,2,2,2,2,2,1,1,2,2,2,1,3, ,1,1,2,2,1,1,41097,42,1,04,3
01,0518,13B157,09,40323,4,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,1,1,2,2,1,2,2,2, ,2,50,100,50,50,50,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3, ,1,1,2,2,1,1,15391,58,1,03,3
01,0518,11A173,09,40357,1,1,0,02,2,2,2,2,1,1,1,1,1,1,2,1,2,2,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,1,2,1,2,2,2,2, ,2,2,1,2,2,2,2,2,2, ,2,2,1,2,1,2,2,1,2, ,2,300,300,300,50,100,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2, ,1,1,2,2,1,1,9681,42,2,03,3
01,0518,11A173,09,40357,2,1,1,01,0,0,0,0,0,1,1,1,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,100,100,100,50,50,3,3,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,1,11955,67,1,02,6
01,0518,11A173,09,40357,3,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,100,100,80,0,50,3,3,3,3,3,2,2,2,9,2,1,2,1,1,2,1,1, ,1,2,2,2,1,1,5846,42,1,04,3
01,0518,11A173,09,40357,4,1,1,01,0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,2,2,2,1,1,2,2,2, ,2,100,100,50,50,50,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,1,1,18308,49,1,03,3
01,0518,11A173,09,40361,2,1,0,01,0,0,0,0,7,1,1,2,2,1,2,1,1,2,2,2,2,2, ,2,2,1,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,1,1,2,2,2,2,2,2, ,2,0,0,0,0,50,4,4,4,4,3,2,2,2,2,2,1,2,2,2,2,1,2, ,1,2,2,2,1,1,7292,40,1,03,3
01,0518,11A173,09,40361,3,1,0,02,2,0,0,0,16,1,1,2,1,1,2,1,1,2,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,1,2,1,2,2,2, ,2,2,1,1,2,1,2,2,2, ,2,300,350,0,300,60,3,3,4,3,2,1,1,2,2,2,1,2,1,1,2,1,2, ,1,1,2,1,1,1,12075,35,2,04,3
01,0518,11A173,09,40361,4,1,0,02,0,0,0,0,0,2,2,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,2,2,2, ,2,0,0,0,0,50,4,4,4,4,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,1,1,27670,71,2,02,6
01,0518,11A173,09,40361,1,1,0,02,2,3,0,0,10,1,1,1,1,1,2,1,1,2,2,2,2,2, ,2,2,2,1,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,1,1,1,2,2,2,2,2, ,2,350,250,0,200,60,3,3,4,3,2,2,2,2,1,1,1,2,2,2,2,1,2, ,1,1,2,1,1,1,11976,48,2,07,5
01,0518,11A173,09,40405,2,1,0,02,0,2,0,1,3,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,2,1,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,250,100,80,90,70,2,3,3,2,1,2,2,2,2,2,1,1,1,1,1,1,2, ,1,2,2,1,1,1,13268,39,2,06,3
01,0518,11A173,09,40405,1,1,0,02,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,200,100,45,40,30,3,3,3,3,3,1,2,1,2,2,1,1,1,1,2,2,2, ,1,2,2,2,1,2,13160,49,2,04,3
01,0518,11A173,09,40405,4,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,150,100,0,40,30,3,3,4,3,2,2,2,2,2,2,1,2,1,1,2,2,2, ,1,2,2,2,1,1,7036,57,2,06,3
01,0518,11A173,09,40405,3,1,0,03,0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,2,1,2,2,1,2,2,2, ,2,100,100,0,30,40,3,3,4,3,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,2,2,2,1,2,30405,67,2,02,5
