cd,periodo,folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_ele,p1_1,p1_2,p1_3,p1_4,p1_5,p2_1,p2_2,p2_3,p2_4,p2_5,p3_1_1,p3_1_2,p3_1_3,p3_1_4,p3_1_5,p3_1_6,p3_1_7,p3_1_8,p3_1_8a,p3_1_9,p3_2_1,p3_2_2,p3_2_3,p3_2_4,p3_2_5,p3_2_6,p3_2_7,p3_2_8,p3_2_8a,p3_2_9,p3_3_1,p3_3_2,p3_3_3,p3_3_4,p3_3_5,p3_3_6,p3_3_7,p3_3_8,p3_3_8a,p3_3_9,p3_4_1,p3_4_2,p3_4_3,p3_4_4,p3_4_5,p3_4_6,p3_4_7,p3_4_8,p3_4_8a,p3_4_9,p3_5_1,p3_5_2,p3_5_3,p3_5_4,p3_5_5,p3_5_6,p3_5_7,p3_5_8,p3_5_8a,p3_5_9,p4_1,p4_2,p4_3,p4_4,p4_5,p5_1,p5_2,p5_3,p5_4,p5_5,p6_1,p6_2,p6_3,p6_4,p6_5,p7,p8_1,p8_2,p8_3,p8_4,p8_5,p9m,p9m_a,p10,p11_1,p11_2,p11_3,p11_4,p11_5,factor,edad,sexo,nivel,anio
31,0517,12A153,20,40285,3,1,0,01,0,2,0,0,15,2,1,1,1,1,2,2,2,1,2,2,1,2, ,2,2,2,2,1,2,1,1,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,200,3000,200,0,100,3,1,2,3,1,2,1,2,2,1,1,1,1,1,1,1,3, ,1,2,1,2,1,1,15338,22,1,07,1
31,0517,12A153,20,40285,4,1,0,01,0,0,0,0,0,1,1,2,2,1,2,1,2,2,1,1,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,2,1,1,2,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,3, ,1,2,2,2,1,2,14914,38,2,03,3
31,0517,13B158,20,40305,3,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,1,2,2,2,2,1,2,2, ,2,1,2,2,2,2,1,2,2, ,2,1,2,2,2,2,1,2,2, ,2,0,0,0,0,0,4,4,4,4,4,1,1,1,1,2,1,1,1,1,1,1,4, ,2,0,0,0,0,0,16880,64,2,07,4
31,0517,13B158,20,40305,2,1,0,01,0,1,3,3,0,1,1,1,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,1,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,150,150,150,0,70,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,1,4, ,1,2,2,2,1,1,20598,57,1,07,4
31,0517,13B158,20,40305,1,1,0,01,0,0,0,0,0,1,1,1,1,1,2,1,1,2,2,2,1,2, ,2,2,2,1,1,2,1,2,2, ,2,1,1,2,2,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,2,1,1,2,2,2,1,2, ,2,0,200,0,0,50,4,3,3,3,3,2,2,2,2,2,1,2,2,1,2,1,1, ,2,0,0,0,0,0,16395,50,1,04,3
31,0517,11B158,20,40307,4,1,0,02,0,1,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2, ,2,2,2,1,1,1,1,2,2, ,2,1,2,1,2,1,1,2,2, ,2,1,2,2,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,0,200,50,0,40,3,2,2,3,3,1,2,1,1,1,1,1,1,1,2,1,4, ,1,1,2,2,1,1,11840,39,2,07,4
31,0517,11B158,20,40307,1,1,0,02,0,2,2,0,1,1,1,2,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,1000,1000,600,600,200,4,2,2,3,2,1,1,1,1,1,1,1,2,2,2,1,2, ,1,1,1,1,1,1,13535,30,2,08,2
31,0517,11B158,20,40307,3,1,0,02,0,0,0,2,4,1,2,1,1,1,2,2,2,2,2,1,1,2, ,2,2,1,2,2,2,1,1,2, ,2,2,1,2,2,2,1,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,1,2,2,1,2,2,2, ,2,200,350,400,150,50,3,4,3,3,1,2,2,2,1,2,1,1,2,2,2,1,3, ,1,1,2,2,1,1,11840,39,2,07,5
31,0517,11B158,20,40307,2,1,0,02,0,0,0,0,2,1,1,2,1,1,2,2,1,2,2,2,2,2, ,2,2,2,1,1,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,300,350,0,200,50,3,1,4,3,1,2,2,1,2,2,1,2,2,2,2,2,3, ,1,1,2,1,1,1,11840,35,2,08,2
31,0517,11A154,20,40412,3,1,0,01,0,0,0,0,0,2,1,2,2,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,4, ,2,0,0,0,0,0,23388,76,2,00, 
31,0517,11A154,20,40412,4,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,0,0,0,40,60,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,2,2, ,1,1,1,1,1,1,20622,46,1,04,3
31,0517,11A154,20,40412,2,1,0,06,0,0,0,0,0,2,2,2,2,1,2,2,1,2,2,1,2,2, ,2,2,2,1,1,2,1,2,2, ,2,2,2,1,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,1,5,NO LE INTERESA ASISTIR  A LOS EVENTOS,2,0,0,0,0,0,27083,23,2,02,4
31,0517,11A154,20,40412,1,1,0,05,0,0,0,0,0,1,1,1,2,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,0,0,0,0,0,3,2,2,2,2,2,2,1,2,2,1,2,2,1,2,1,4, ,2,0,0,0,0,0,22493,38,2,06,3
31,0517,13A154,20,40413,4,1,0,01,0,1,0,0,0,1,1,1,1,1,1,1,1,2,2,2,1,2, ,2,2,1,2,1,1,1,2,2, ,2,2,1,2,1,1,2,2,2, ,2,2,2,1,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,200,200,200,200,70,2,2,2,3,2,1,2,1,1,2,1,2,2,2,2,1,1, ,1,2,2,2,1,1,11094,46,2,07,5
31,0517,13A154,20,40413,3,1,0,01,0,1,2,0,0,1,1,1,1,1,2,1,1,2,2,2,1,2, ,2,2,1,1,1,2,2,1,2, ,2,1,2,1,2,2,2,1,2, ,2,1,2,1,2,2,2,2,2, ,2,2,1,2,2,2,2,1,2, ,2,200,200,200,50,70,2,3,2,2,3,2,2,1,2,2,1,2,1,1,2,1,2, ,1,1,1,2,1,1,6369,39,2,06,3
31,0517,13A154,20,40413,2,1,0,01,0,0,0,0,4,2,2,2,1,1,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,1,2,2,2,2,2,2,2, ,2,200,200,200,250,50,3,3,3,2,2,2,1,1,2,2,1,1,2,1,2,2,4, ,1,1,1,1,1,1,5547,48,2,07,5
31,0517,13A154,20,40413,1,1,0,02,0,2,1,2,2,1,1,1,1,1,2,1,2,1,1,2,1,2, ,2,2,2,1,1,1,2,1,2, ,2,2,2,1,2,2,2,1,2, ,2,1,1,2,2,2,2,2,2, ,2,2,2,1,2,2,2,1,2, ,2,0,200,100,0,60,4,2,3,3,2,2,2,2,2,2,1,2,2,1,2,1,2, ,2,0,0,0,0,0,24685,25,1,04,2
04,0517,13B156,21,40023,2,1,0,03,0,0,0,0,5,1,1,2,1,1,1,2,1,2,1,1,1,2, ,2,2,2,2,1,1,1,1,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,1,2,1,1,1,2, ,2,1,2,2,1,1,1,1,2, ,2,0,200,0,100,40,3,2,3,2,1,2,2,2,2,2,1,2,2,2,2,1,2, ,1,1,2,2,1,2,23923,24,1,06,1
04,0517,13B156,21,40023,4,1,0,02,0,0,0,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2, ,2,1,2,2,2,2,2,1,2, ,2,2,1,2,2,2,2,1,2, ,2,1,2,1,1,2,2,1,2, ,2,2,1,1,1,2,2,1,2, ,2,300,400,300,200,50,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,3, ,1,1,1,1,1,1,10339,36,2,08,3
04,0517,13B156,21,40023,3,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,1,1,2, ,2,2,2,2,1,1,1,1,2, ,2,1,2,2,2,1,2,1,2, ,2,1,2,1,2,1,2,1,2, ,2,2,2,2,1,1,1,1,2, ,2,300,300,200,200,40,3,2,3,2,2,1,1,2,2,2,1,2,2,2,2,1,1, ,1,1,2,1,1,1,6225,21,2,07,3
04,0517,13B156,21,40023,1,1,0,05,0,0,0,0,0,1,2,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,0,0,0,0,0,3,3,3,3,3,2,2,2,2,2,1,2,2,2,2,2,4, ,1,1,2,2,1,2,21502,82,2,02,1
04,0517,11A161,21,40032,2,1,0,01,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2, ,2,0,0,0,0,0,5382,31,2,02,2
04,0517,11A161,21,40032,3,1,0,01,0,0,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,NINGUNO,2,0,0,0,0,0,9790,69,2,00, 
04,0517,11A161,21,40032,4,1,0,01,3,10,5,2,0,1,1,1,1,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,50,200,50,50,0,2,2,3,3,4,1,1,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,1,14461,58,1,02,6
04,0517,11A161,21,40032,1,1,0,01,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,3, ,2,0,0,0,0,0,4895,65,2,02,6
04,0517,12A161,21,40033,3,1,0,01,0,0,0,1,0,1,1,2,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,1,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,0,0,0,0,0,2,2,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,4255,79,2,04,2
04,0517,12A161,21,40033,2,1,0,02,3,7,0,3,15,1,1,2,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,300,300,0,200,30,2,1,4,3,1,1,1,1,1,2,1,1,1,2,2,1,1, ,1,1,1,1,1,1,10573,25,1,07,5
04,0517,12A161,21,40033,4,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,1,1,2,2, ,2,200,200,0,0,45,3,2,4,4,2,2,2,2,2,2,1,2,2,2,2,1,2, ,1,1,2,2,1,1,5002,49,1,04,3
04,0517,12B156,21,40071,4,1,0,01,0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,1,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,2,1,2,1,1,1,2,2, ,2,0,0,0,0,50,3,3,3,3,2,1,1,1,2,2,1,2,2,2,2,2,2, ,1,1,2,2,1,2,8033,56,1,06,3
04,0517,12B156,21,40071,2,1,0,01,0,0,0,0,0,2,1,2,2,1,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,50,200,0,0,40,4,3,4,4,3,2,2,2,2,2,1,2,2,1,2,1,2, ,1,2,2,2,2,1,4484,28,2,03,3
04,0517,12B156,21,40071,3,1,0,03,1,1,0,0,5,1,1,2,1,1,2,2,2,1,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,1,2,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,200,100,0,0,30,3,3,3,4,2,9,9,9,9,9,1,9,9,9,9,9,2, ,1,1,2,1,1,1,13454,26,2,07,5
04,0517,12A152,21,40214,1,1,0,02,0,0,0,0,0,1,1,2,1,1,2,2,2,1,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,0,20,0,0,50,3,2,4,3,3,2,2,2,2,2,1,2,2,2,2,2,2, ,2,0,0,0,0,0,11765,59,2,02,6
04,0517,12A152,21,40214,2,1,0,02,0,1,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,1,2, ,2,2,2,2,2,1,1,1,2, ,2,2,2,2,2,1,1,1,2, ,2,2,2,2,2,1,2,1,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,1,2,4, ,2,0,0,0,0,0,21032,39,2,04,2
04,0517,12A152,21,40214,3,1,0,02,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,100,100,100,0,100,4,3,3,4,3,2,2,2,2,2,1,1,1,1,2,2,2, ,2,0,0,0,0,0,16029,34,2,02,6
04,0517,13A152,21,40220,3,1,0,02,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,NO TIENE TIEMPO POR EL TRABAJO,1,2,2,1,1,1,12457,40,2,02,6
04,0517,13A152,21,40220,4,1,0,02,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,NINGUNO,1,2,2,2,2,2,18686,36,2,02,6
04,0517,11A155,21,40223,1,1,0,01,1,1,1,1,3,1,1,1,1,1,2,2,2,1,2,2,1,2, ,2,2,2,2,2,2,1,1,2, ,2,2,2,2,2,1,1,1,2, ,2,2,2,2,2,2,1,1,2, ,2,2,2,2,2,2,2,1,2, ,2,200,250,200,150,100,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,2, ,1,1,1,1,1,1,14954,45,2,07,4
04,0517,11A155,21,40223,2,1,0,01,0,0,0,0,0,2,2,2,2,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,0,50,0,0,0,3,3,3,3,3,2,2,2,2,2,1,1,1,1,2,2,2, ,2,0,0,0,0,0,13992,47,1,03,3
04,0517,11A155,21,40223,4,1,0,02,0,0,0,0,0,1,1,2,2,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,1,2, ,2,0,0,0,0,100,3,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,1,24010,60,2,02,6
04,0517,12A155,21,40230,3,1,0,01,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,2,0,0,0,0,0,5,NINGUNO,2,0,0,0,0,0,18561,72,1,00, 
04,0517,12A155,21,40230,2,1,0,01,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,0,150,100,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2, ,2,0,0,0,0,0,17260,41,1,02,6
04,0517,12A155,21,40230,1,1,1,01,0,0,1,0,0,2,1,2,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,1,2, ,2,150,300,100,100,70,4,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2, ,2,0,0,0,0,0,17260,43,1,03,3
04,0517,12A155,21,40230,4,1,0,02,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,LOS EVENTOS MENCIONADOS LA ABURREN,2,0,0,0,0,0,12910,56,2,02,6
04,0517,11B157,21,40252,4,1,0,02,0,0,0,0,0,1,1,2,1,1,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,1,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,1,2,2,2, ,2,0,0,0,0,30,3,2,4,3,2,2,2,2,2,2,1,2,1,2,1,2,2, ,1,1,1,2,1,1,18370,31,2,04,3
04,0517,11B157,21,40252,1,1,0,02,0,0,0,0,5,1,2,2,1,1,2,2,2,2,1,2,2,2, ,2,2,1,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,1,1,1,2,2, ,2,200,600,200,300,80,2,2,3,1,1,2,2,2,2,2,1,1,1,1,1,1,2, ,1,1,1,1,1,1,16070,37,2,03,3
04,0517,11B157,21,40252,2,1,0,02,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,1,1,2,2, ,2,100,200,0,0,40,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,1,1, ,1,1,2,2,1,2,12899,23,2,04,3
04,0517,11B157,21,40252,3,1,0,01,0,0,0,0,1,1,1,2,2,1,2,2,2,2,1,1,2,2, ,2,2,2,2,1,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,1,1,2,2, ,2,150,200,0,0,40,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,1,2, ,1,1,2,2,1,1,13840,29,1,04,3
04,0517,12B157,21,40256,4,1,1,02,0,0,0,0,0,1,2,2,2,1,2,2,1,2,1,2,2,2, ,2,2,2,2,1,1,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,0,0,0,0,40,2,2,3,3,2,1,1,1,1,1,1,1,1,1,2,1,2, ,1,1,2,2,1,1,41108,52,2,06,3
04,0517,12B157,21,40256,3,1,0,04,0,0,0,0,0,1,1,2,2,1,2,2,2,1,2,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,1,2,2, ,2,0,0,0,0,0,2,2,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2, ,1,1,2,2,1,2,52945,42,1,03,3
04,0517,11A153,21,40401,2,1,0,02,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,5,NINGUNO,2,0,0,0,0,0,21618,67,1,02,3
04,0517,11A153,21,40401,1,1,0,02,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,50,300,20,50,50,2,2,3,2,1,2,2,2,2,2,1,2,2,2,2,2,2, ,1,1,2,2,1,1,11947,37,2,04,3
04,0517,11A153,21,40401,3,1,0,02,0,0,0,0,0,2,2,2,1,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,100,200,0,0,100,3,2,4,4,2,1,1,1,1,2,1,1,1,1,2,1,3, ,2,0,0,0,0,0,36857,23,1,04,3
04,0517,11A153,21,40401,4,1,0,01,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,0,0,0,0,30,4,4,4,4,3,2,2,2,2,2,1,1,1,1,2,2,5,QUE SEA GRATIS,2,0,0,0,0,0,13402,37,1,04,3
04,0517,12A153,21,40402,1,1,1,01,0,0,0,1,12,1,1,1,1,1,2,2,2,1,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,350,500,250,300,100,3,2,2,2,2,1,1,1,1,2,1,1,1,1,1,1,2, ,1,1,1,1,1,1,7014,67,2,06,3
04,0517,12A153,21,40402,3,1,0,01,0,0,0,0,1,1,1,1,1,1,1,2,2,1,1,2,2,2, ,2,1,2,2,1,1,2,2,2, ,2,2,2,1,1,1,2,2,2, ,2,1,2,1,1,1,2,2,2, ,2,2,2,2,1,1,2,2,2, ,2,300,300,0,200,50,2,2,3,2,2,1,1,1,1,2,1,1,1,1,2,1,3, ,1,1,1,1,1,1,27624,62,1,09,4
04,0517,12A153,21,40402,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,1,2, ,2,300,400,200,300,100,3,2,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,21040,65,2,08,3
04,0517,12B158,21,40435,4,1,0,02,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2, ,2,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,1,2, ,2,2,2,2,2,1,2,2,2, ,2,0,300,0,0,40,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2, ,1,1,1,2,1,2,13268,38,2,08,2
04,0517,12B158,21,40435,3,1,0,02,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,0,0,0,0,40,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2, ,1,1,2,1,1,1,11133,61,2,07,3
04,0517,12B158,21,40435,2,1,0,01,0,0,0,0,0,1,1,1,1,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,1,2,2,2, ,2,2,2,2,2,1,2,2,2, ,2,100,100,100,100,40,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2, ,1,1,2,2,1,1,11133,63,2,06,3
04,0517,12B158,21,40435,1,1,0,02,0,0,0,0,0,1,2,2,2,1,2,2,2,2,2,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,1,2,2, ,2,1,2,2,2,2,2,2,2, ,2,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2, ,1,2,2,2,1,2,13796,68,2,06,3
04,0517,13B158,21,40444,2,1,0,02,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,1,2,2,2,2, ,2,0,100,0,0,40,3,3,4,3,2,2,2,2,2,2,1,2,2,2,2,1,2, ,1,1,2,2,1,2,10077,51,1,02,6
04,0517,13B158,21,40444,1,1,0,01,0,0,0,0,4,1,1,1,2,1,2,2,2,2,1,1,2,2, ,2,2,2,2,1,1,1,2,2, ,2,2,2,1,2,2,2,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,1,2,1,1,1,2,2, ,2,150,250,100,100,50,2,2,2,2,1,1,1,9,2,2,1,2,2,2,2,1,1, ,1,1,1,2,1,1,9423,29,2,03,3
04,0517,13B158,21,40444,3,1,1,01,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,1,2,2, ,2,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,2,2,2,2,2,2,2,2, ,1,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2, ,2,0,0,0,0,0,3458,60,2,03,2
